dataset,model,rmse,rank
pmlb/1028_SWD,TeacherStudentSpectralRuleSpline_v1,0.785119,4
pmlb/1028_SWD,TeacherStudentCompactDistill_v1,0.804092,30
pmlb/1028_SWD,CalibratedSparseHingeStudent_v1,0.799677,28
pmlb/1028_SWD,SparseGateDistilledBoost_v1,0.787454,13
pmlb/1028_SWD,TransparentDistilledForestBoost_v1,0.788111,15
pmlb/1028_SWD,DualPathSparseSymbolic_v1,,
pmlb/1028_SWD,DualPathSparseSymbolic_v2,0.798194,23
pmlb/1028_SWD,HGBLinearAuditAtlas_v1,0.788810,17
pmlb/1028_SWD,CalibratedBoostAuditAtlas_v1,0.786609,10
pmlb/1028_SWD,ValGatedTeacherAuditAtlas_v1,0.786890,12
pmlb/1028_SWD,AdaptiveStackedTeacherAuditAtlas_v1,0.785159,5
pmlb/1028_SWD,TabPFNResidualAuditAtlas_v1,0.800328,29
pmlb/1028_SWD,CalibratedTabPFNForestAtlas_v1,0.799168,27
pmlb/1028_SWD,RegimeMixtureTeacherAuditAtlas_v1,0.786319,8
pmlb/1028_SWD,DisagreementRoutedSimplexAtlas_v2,0.785770,7
pmlb/1028_SWD,GeoUncertaintyRegimeAtlas_v1,0.786413,9
pmlb/1029_LEV,PyGAM,0.715125,37
pmlb/1029_LEV,DT_mini,0.812829,57
